Star Rating,Review Title,Review Text,Review Submit Date and Time,App Version Code,Developer Reply Text
1,Video KYC is,Video KYC is a nightmare. The live video verification call drops consistently after waiting in the queue for 15 minutes. Please fix this onboarding bug immediately.,2026-03-29 13:59:40 UTC,611,
2,Net banking payment is,Net banking payment is completely broken on this app. I tried paying via HDFC net banking but it stuck at the gateway redirection page indefinitely. Please process my allotment or refund my money immediately.,2026-03-29 13:29:52 UTC,655,
5,I have been using this,I have been using this app for 2 years without a single issue. I love the side-by-side fund comparison tool and the portfolio overlap analysis which helped me rebalance. Keep up the great work and thank you for making investing simple.,2026-03-29 13:22:41 UTC,615,
1,Video KYC is a nightmare,Video KYC is a nightmare. No human customer support agent is available to verify my uploaded documents. Support is totally unresponsive to my tickets.,2026-03-29 13:07:07 UTC,623,
2,Video KYC is,Video KYC is a nightmare. It gives a random error code during the signature upload step and resets the whole process. Please fix this onboarding bug immediately.,2026-03-29 12:23:50 UTC,632,
5,The design is incredibly beautiful,The design is incredibly beautiful and fast. I love the side-by-side fund comparison tool and the portfolio overlap analysis which helped me rebalance. Keep up the great work and thank you for making investing simple.,2026-03-29 12:08:49 UTC,638,
5,Super smooth and,Super smooth and intuitive mutual fund interface. I love the side-by-side fund comparison tool and the portfolio overlap analysis which helped me rebalance. Five stars all the way!,2026-03-29 12:07:25 UTC,627,
2,Double deduction occurred during lumpsum investment,Double deduction occurred during lumpsum investment. The payment was deducted twice for a single SIP installment and no refund has been initiated. Please process my allotment or refund my money immediately.,2026-03-29 11:56:38 UTC,642,
3,Stuck in verification when trying to,"Stuck in verification when trying to redeem mutual funds. The cancel button for pending withdrawals does not work, it just shows a loading spinner forever. This delay is completely unacceptable for a financial app.",2026-03-29 11:13:23 UTC,651,
4,The onboarding UI is,The onboarding UI is a bit confusing. There are too many document requirements and no clear instructions on what size PDF to upload. Please simplify the verification screens.,2026-03-29 11:08:38 UTC,615,
1,Unable to withdraw my money from,"Unable to withdraw my money from liquid funds. The cancel button for pending withdrawals does not work, it just shows a loading spinner forever. I will file a complaint if my payout isn't processed today.",2026-03-29 10:27:20 UTC,638,
5,Best investment app in,Best investment app in India! Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. The dark mode is also beautifully implemented and comfortable.,2026-03-29 10:18:41 UTC,611,
5,Super smooth and intuitive,Super smooth and intuitive mutual fund interface. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Five stars all the way!,2026-03-29 10:05:39 UTC,633,
5,I have been using this app,I have been using this app for 2 years without a single issue. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. The dark mode is also beautifully implemented and comfortable.,2026-03-29 09:52:31 UTC,640,
3,Too many steps,"Too many steps required just to get started. The tutorial screens cannot be skipped, which is annoying for experienced investors. Please simplify the verification screens.",2026-03-29 09:47:12 UTC,631,
1,Stuck in verification when trying to,Stuck in verification when trying to redeem mutual funds. Trying to update my primary bank account for withdrawal is locked and support ticket is ignored. I will file a complaint if my payout isn't processed today.,2026-03-29 09:44:57 UTC,649,
4,I have been using this,"I have been using this app for 2 years without a single issue. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Keep up the great work and thank you for making investing simple.",2026-03-29 09:39:12 UTC,617,
4,The onboarding UI is a bit,The onboarding UI is a bit confusing. I had to re-enter my personal details three times because the app crashed mid-way. Hoping the actual investing experience is better than the sign-up.,2026-03-29 09:32:47 UTC,635,
5,I have been using this app,"I have been using this app for 2 years without a single issue. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Keep up the great work and thank you for making investing simple.",2026-03-29 09:18:57 UTC,643,
1,The interface is,"The interface is clean but the sign-up process is tedious. The tutorial screens cannot be skipped, which is annoying for experienced investors. Hoping the actual investing experience is better than the sign-up.",2026-03-29 09:05:05 UTC,632,
3,Net banking payment is completely broken,Net banking payment is completely broken on this app. The payment was deducted twice for a single SIP installment and no refund has been initiated. This payment gateway issue makes the app unreliable.,2026-03-29 08:55:18 UTC,653,
5,Best investment app in India,Best investment app in India! Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Will definitely continue using this for all my wealth building.,2026-03-29 08:44:48 UTC,631,
5,Best investment app in India,Best investment app in India! Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. The dark mode is also beautifully implemented and comfortable.,2026-03-29 08:39:50 UTC,647,
4,The design is incredibly,The design is incredibly beautiful and fast. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Will definitely continue using this for all my wealth building.,2026-03-29 08:17:26 UTC,642,
1,Double deduction occurred,Double deduction occurred during lumpsum investment. I tried paying via HDFC net banking but it stuck at the gateway redirection page indefinitely. Customer support only sends automated template replies about this.,2026-03-29 07:56:44 UTC,635,
1,Unable to complete my onboarding profile,Unable to complete my onboarding profile. No human customer support agent is available to verify my uploaded documents. Support is totally unresponsive to my tickets.,2026-03-29 07:50:57 UTC,645,
4,The design is incredibly beautiful,"The design is incredibly beautiful and fast. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. The dark mode is also beautifully implemented and comfortable.",2026-03-29 07:19:40 UTC,627,
5,I have been,I have been using this app for 2 years without a single issue. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Keep up the great work and thank you for making investing simple.,2026-03-29 07:19:15 UTC,614,
